"","content","meta"
"text.CHIMIENTI.G_2023_MAR.POLLUT.BULL",conservation status upper mesophotic octocoral habitats sporades archipelago aegean sea corals marine animal forests conservation marine protected area greece mediterranean sea octocoral forests created yellow sea fan eunicella cavolini red sea fan paramuricea clavata studied national marine park alonissos northern sporades aegean sea greece m depth order assess conservation status occurrence natural anthropogenic stressors area characterized rich dense coral forests densities colonies m e cavolini colonies m p clavata coral population showed signs stress although mortality low combination stressors linked global warming fishing impacts including macroalgal epibiosis tip necrosis increasing coral feeders abandoned fishing gears impair status habitats near future although effects climate change global local conservation actions may reduce direct anthropogenic impacts enhance habitats resilience,list(author = character(0), datetimestamp = list(sec = 17.793240070343, min = 37, hour = 1, mday = 26, mon = 10, year = 125, wday = 3, yday = 329, isdst = 0, zone = "GMT", gmtoff = 0), description = character(0), heading = character(0), id = "CHIMIENTI G_2023_MAR POLLUT BULL", language = "en", origin = character(0))
"text.CHOI.EH_2020_MITOCHONDRIAL.DNA.PART.B.RESOUR", complete mitochondrial genome plumarella spinosa octocorallia calcaxonia primnoidae south korea plumarella spinosa primnoidae mitochondrial genome phylogenetic analysis plumarella spinosa anthozoa octocorallia primnoidae endangered marine soft coral species discovered m deep reefs south korea analyzed mitochondrial genome sequence species genome size bp length consisting protein coding genes pcgs two rrna genes trna gene phylogenetic analysis species octocorallia species reconstructed based nucleotide sequences pcgs showed p spinosa placed sister narella hawainensis primnoidae formed monophyletic group,list(author = character(0), datetimestamp = list(sec = 17.7932560443878, min = 37, hour = 1, mday = 26, mon = 10, year = 125, wday = 3, yday = 329, isdst = 0, zone = "GMT", gmtoff = 0), description = character(0), heading = character(0), id = "CHOI EH_2020_MITOCHONDRIAL DNA PART B-RESOUR", language = "en", origin = character(0))
"text.CLEARY.DFR_2024_SYMBIOSIS",sponge associated microbes twilight zone curaçao s bacteria caribbean composition curaçao porifera mesophotic reefs located twilight zone ocean coral reefs exist relatively deep waters ranging approximately m surface reefs situated just beyond reach conventional scuba diving typically explored using advanced diving techniques aid submersibles present study used state art submersible sample sponge specimens belonging species high hma low lma microbial abundance status assigned species based tem imagery prokaryotic communities associated sponges furthermore assessed using high throughput sequencing proteobacteria chloroflexi actinobacteriota acidobacteriota abundant phyla overall hmalma status proved highly significant predictor prokaryotic composition hma sponges also tended diverse terms richness evenness lma sponges predictor classes identified using exploratory technique based machine learning including classes within phyla chloroflexi eg dehalococcoidia jg kf cm acidobacteriota thermoanaerobaculia subgroups previous studies demonstrated prevalence hmalma dichotomy shallow waters recently deep sea results demonstrate prevalence mesophotic realm,list(author = character(0), datetimestamp = list(sec = 17.7932720184326, min = 37, hour = 1, mday = 26, mon = 10, year = 125, wday = 3, yday = 329, isdst = 0, zone = "GMT", gmtoff = 0), description = character(0), heading = character(0), id = "CLEARY DFR_2024_SYMBIOSIS", language = "en", origin = character(0))
"text.COBIAN.ROJAS.D_2021_BULL.MAR.SCI",characterization fish assemblages mesophotic reefs cuba na although mesophotic coral reef ecosystems mces widespread diverse remain largely unexplored caribbean mces among studied world detailed information regarding cuban mces limited study present first analyses ichthyofauna cuban mces based data research cruise june forty two sites sampled around archipelago cuba using remotely operated vehicle depths m overall species observed including threatened species differences ichthyofauna observed marine protected areas mpas unprotected areas greater abundances species richness inside national parks invasive lionfish greater abundances north coast south coast greater abundances richness threatened commercially valuable species detailed analysis generalized lineal model showed effects depth protection level reef type seamount fringing reef region abundance fish observed per minute interaction transition observed fish assemblages m m depth ranges species abundance richness decreased increasing depth represented families commercial importance serranidae lutjanidae carangidae well represented upper middle lower areas mces dominated deeper areas percentage herbivores fish assemblage decreased increasing depth contrary observed piscivores invertebrate feederspiscivores twenty seven functional groups identified cryptic microinvertivores cryptic planktivores abundant roving macroinvertivores roving piscivores functionally redundant research constitutes valuable contribution study management ichthyofauna cuba highlights effectiveness mpas conservation fish biodiversity,list(author = character(0), datetimestamp = list(sec = 17.7932870388031, min = 37, hour = 1, mday = 26, mon = 10, year = 125, wday = 3, yday = 329, isdst = 0, zone = "GMT", gmtoff = 0), description = character(0), heading = character(0), id = "COBIAN-ROJAS D_2021_BULL MAR SCI", language = "en", origin = character(0))
"text.COLEMAN.FC_2010_INTEGR.COMP.BIOL", effects fishing climate change anthropogenic disturbances red grouper reef fishes gulf mexico na article consider potential effects anthropogenic disturbances marine fish species known suspected habitat engineers three species interest inhabit different marine habitats different life stages therefore can significant influences across sea floor broad spatial scales primary species include shallow water atlantic goliath grouper epinephelus itajara inhabits mangrove root systems juveniles caves shipwrecks rocky reefs adults red grouper e morio excavates habitat throughout benthic life karst regions gulf mexico western atlantic coast shelf edge tilefish lopholatilus chamaeleonticeps species lives continental slope constructs elaborate pueblo esque burrows anthropogenic disturbances greatest interest gulf mexico include fishing hypoxia red tide oil gas exploration climatic change suggest understand broader effects natural anthropogenic disturbances biomass productivity species requires first understand strength interactions species residing within communities eg predators prey commensals mutualists,list(author = character(0), datetimestamp = list(sec = 17.7933030128479, min = 37, hour = 1, mday = 26, mon = 10, year = 125, wday = 3, yday = 329, isdst = 0, zone = "GMT", gmtoff = 0), description = character(0), heading = character(0), id = "COLEMAN FC_2010_INTEGR COMP BIOL", language = "en", origin = character(0))
"text.COLEMAN.FC_2011_PROF.GEOGR",groupers edge shelf edge spawning habitat around marine reserves northeastern gulf mexico acoustic maps gag red grouper reef fish scamp spatial management spawning aggregations spawning behavior northeastern gulf mexico contains diverse productive marine habitat united states much habitat located shelf edge depths m supports spawning many economically important species including groupers couple acoustic surveys georeferenced videography describe primary spatial geologic features spawning aggregation sites four economically important species gag mycteroperca microlepis scamp m phenax red grouper epinephelus morio red snapper lutjanus campechanus notes fish distribution abundance spawning activities provide information movement patterns reef fish determined using acoustic telemetry finally discuss possible coupling geomorphology hydrographic features influence overall productivity region importance spatial fishery management sustaining productivity,list(author = character(0), datetimestamp = list(sec = 17.7933189868927, min = 37, hour = 1, mday = 26, mon = 10, year = 125, wday = 3, yday = 329, isdst = 0, zone = "GMT", gmtoff = 0), description = character(0), heading = character(0), id = "COLEMAN FC_2011_PROF GEOGR", language = "en", origin = character(0))
"text.COLEMAN.MA_2015_DIVERS.DISTRIB",functional traits reveal early responses marine reserves following protection fishing conservation effectiveness fish marine reserve protected areas aimevaluating effectiveness marine reserves achieving conservation goals challenged decadal scales biological systems respond following protection given trophic interactions underpin community responses following protection complex ecological interactions make responses difficult identify quantifying changes species traits may provide detail missed traditional diversity measures including information relevant ecosystem functioning determine whether case comparing community metrics based functional traits taxonomic diversity measures associated take marine reserves partially protected fished areas along eight degrees latitude locationeighteen take marine reserves partially protected fished areas along east coast australia methodwe use two independent datasets shallow deep coastal rocky reefs analyse trait based metrics taxonomic diversity sites inside reserves sites partially protected fished areas resultstaxonomic diversity species diversity richness trait based multimetrics functional richness dispersion showed difference level protection total fish abundance responded positively protection shallow reefs comparing values individual functional traits implied return larger bodied species fish protected areas increase trophic level latter significant deeper reefs strongly correlated age protected area thus recovery responses largely associated community mean functional trait values highlighting value trait based approaches detecting change differences traditional taxonomic diversity measures apparent main conclusionswe empirically demonstrate functional traits can elucidate early conservation outcomes traditional multimetric diversity indices distinguish protected fished communities ecologically relevant sensitive metrics fundamental allow information incorporated adaptive management strategies often occur political rather biological time scales,list(author = character(0), datetimestamp = list(sec = 17.7933349609375, min = 37, hour = 1, mday = 26, mon = 10, year = 125, wday = 3, yday = 329, isdst = 0, zone = "GMT", gmtoff = 0), description = character(0), heading = character(0), id = "COLEMAN MA_2015_DIVERS DISTRIB", language = "en", origin = character(0))
"text.COLEMAN.MA_2022_SCI.REP",loss globally unique kelp forest oman na kelp forests declining many regions globally climatic perturbations causing shifts alternate communities significant ecological economic loss range edge populations often risk often sustained localised areas upwelling deeper reefs document loss kelp forests ecklonia radiata sultanate oman confirmed northern hemisphere population species contemporary surveys failed find kelp known historical northern hemisphere location sadah dhofar coast genetic analyses historical herbarium specimens oman confirmed species e radiata revealed lost population contained common co haplotype found across south africa australia new zealand suggesting established rapid colonisation throughout range however omani population also contained haplotype found nowhere else extant southern hemisphere distribution e radiata loss oman population due significant increases arabian sea temperature past years punctuated suppression coastal upwelling climate mediated warming threatening persistence temperate species precipitating loss unique genetic diversity lower latitudes,list(author = character(0), datetimestamp = list(sec = 17.7933509349823, min = 37, hour = 1, mday = 26, mon = 10, year = 125, wday = 3, yday = 329, isdst = 0, zone = "GMT", gmtoff = 0), description = character(0), heading = character(0), id = "COLEMAN MA_2022_SCI REP", language = "en", origin = character(0))
"text.COLEMAN.RR_2018_PEERJ",shifting reef fish assemblages along depth gradient pohnpei micronesia deep reef refugia hypothesis depth distribution mesophotic coral ecosystem trophic fish surveys reef fishes mesophotic coral ecosystems mces continue understudied especially island locations spread across indo pacific ocean pohnpei largest island federated states micronesia well developed barrier reef steep slopes descend m conducted visual surveys along depth gradient m addition video surveys extend m belt transects roving surveys using closed circuit rebreathers test changes reef fish composition shallow mesophotic depths observed fish species across families majority confined shallow habitat taxonomic trophic positions m showed similar compositions compared depths however assemblages comprised distinct shallow m deep m group suggesting m transition zone communities shallow specialists high probability herbivores deep specialists higher probability planktivores acanthuridae surgeonfishes holocentridae soldierfishes labridae wrasses associated primarily shallow habitat pomacentridae damselfishes serranidae groupers associated deep habitat four species may indicate central pacific mesophotic habitat chromis circumaurea luzonichthys seaver odontanthias borbonius undescribed slopefish symphysanodon sp study supports m depth profile transition zone shallow mesophotic ecosystems consistent accepted definitions mces evidence multiple transition zones m disturbances restricted either region likely immediately impact ecosystems considered separately management reefs near human population centers,list(author = character(0), datetimestamp = list(sec = 17.7933669090271, min = 37, hour = 1, mday = 26, mon = 10, year = 125, wday = 3, yday = 329, isdst = 0, zone = "GMT", gmtoff = 0), description = character(0), heading = character(0), id = "COLEMAN RR_2018_PEERJ", language = "en", origin = character(0))
"text.COLIN.PL_1974_MAR.BIOL",observation collection deep reef fishes coasts jamaica british honduras belize na species reef fishes observed submersibles m depth species collected depth range using fish traps submersibles short transects gave relative abundance species depth many shallow water coral reef fishes reach depths far lower growth limits reef building corals true deep reef fauna exists juveniles species found depths less m,list(author = character(0), datetimestamp = list(sec = 17.7933828830719, min = 37, hour = 1, mday = 26, mon = 10, year = 125, wday = 3, yday = 329, isdst = 0, zone = "GMT", gmtoff = 0), description = character(0), heading = character(0), id = "COLIN PL_1974_MAR BIOL", language = "en", origin = character(0))
"text.COLIN.PL_1976_BULL.MAR.SCI",observations deep reef fishes tongue ocean bahamas na twenty species fishes observed submersible vertical steeply sloping rock face m south whale cay bahamas fishes observed similar recorded jamaica belize british honduras equivalent depths reef fishes occur shallow reefs depths m others restricted depths m,list(author = character(0), datetimestamp = list(sec = 17.7933990955353, min = 37, hour = 1, mday = 26, mon = 10, year = 125, wday = 3, yday = 329, isdst = 0, zone = "GMT", gmtoff = 0), description = character(0), heading = character(0), id = "COLIN PL_1976_BULL MAR SCI", language = "en", origin = character(0))
"text.COLIN.PL_1992_ENVIRON.BIOL.FISHES",reproduction nassau grouper epinephelus striatus pisces serranidae relationship environmental conditions spawning ocean currents eggs larvae social behavior coloration bahamas spawning aggregations nassau grouper epinephelus striatus occurring southern end long island investigated winters fish aggregate two specific sites around time full moon december january possibly november almost certainly february one site fish aggregate well inside shelf edge dropoff deep water fish migrate probably distinct groups individuals sites full moon remain several days significant difference size males females caught aggregations years months femalemale sex ratio courtship occurred late afternoon spawning commencing shortly sunset spawning occurred within min sunset water temperatures degrees c period gradual decrease towards annual minimum february march two color patterns important courtship spawning bicolor pattern submissive coloration indicating non agressive state acquired males females near time spawning dark phase acquired females followed numerous bicolor fish courtship lead spawning events pattern spawning occurred among subgroups aggregation numbering fish gamete release well bottom drogues deployed gametes either moved inshore move far away shelf edge course several days nassau groupers may strictly protogynous hermaphrodites groupers form spawning aggregations may either latitudinal shifts spawning time may related water temperatures currents aggregation sites appear favor offshore transport eggs questions whether spawning aggregations protected need answered,list(author = character(0), datetimestamp = list(sec = 17.7934141159058, min = 37, hour = 1, mday = 26, mon = 10, year = 125, wday = 3, yday = 329, isdst = 0, zone = "GMT", gmtoff = 0), description = character(0), heading = character(0), id = "COLIN PL_1992_ENVIRON BIOL FISHES", language = "en", origin = character(0))
"text.COLIN.PL_2018_OCEANOGRAPHY",ocean warming reefs palau na coral bleaching event comprehensive temperature monitoring program started pacific island nation palau using vertical arrays instruments collected data near surface m depth along outer reef slopes data present show highly variable temperatures deeper stations attributed internal wavestides correlation monthly mean temperatures mean sea levels la nina bleaching event recorded temperatures degrees degrees c throughout depth range corals breakdown upwelling mechanisms event evidence deep reef thermal refuge bleaching conditions observed abortive bleaching event provided insight reef conditions can change el nino la nina two three months trends indicate possible temperature increases depths temperature monitoring networks important help inform relationship remotely sensed satellite situ temperature data included coral bleaching studies new approaches determining thermal stress reefs incorporating data mean sea level needed,list(author = character(0), datetimestamp = list(sec = 17.7934288978577, min = 37, hour = 1, mday = 26, mon = 10, year = 125, wday = 3, yday = 329, isdst = 0, zone = "GMT", gmtoff = 0), description = character(0), heading = character(0), id = "COLIN PL_2018_OCEANOGRAPHY", language = "en", origin = character(0))
"text.COLLINS.LB_2010_BRAZ.J.OCEANOGR",quaternary development resilient reefs subsiding kimberley continental margin northwest australia na kimberley region remote northwest australia poorly known reef systems two types coastal fringing reefs atoll like shelf edge reefs major geomorphic feature degrees s degrees s situated along subsiding continental margin shelf edge reefs tropical realm warm temperatures relatively low salinity clear low nutrient waters lacking sediment input indo west pacific corals moderate diversity seismic architecture rowley shoals reveals differential pre holocene subsidence relative elevation pre holocene substrate controlled lagoon sediment infill reef morphology forming evolutionary series reflecting differential accommodation three otherwise similar reef systems holocene core described north scott reef confirms previous seismic interpretations provides rare ocean facing reef record demonstrates indo pacific reef growth phase rg developed moderate rates sea level rise mmyear ka bp sea level stabilization filling available m pre holocene accommodation despite medium high hydrodynamic energy imposed m tides swell waves cyclones reef building communities represent relatively low wave energy settings due southeast facing protection afforded proximity south reef platform study demonstrates resilience reefs subsiding margin whilst linking holocene reef morphology relative amount pre holocene subsidence,list(author = character(0), datetimestamp = list(sec = 17.793445110321, min = 37, hour = 1, mday = 26, mon = 10, year = 125, wday = 3, yday = 329, isdst = 0, zone = "GMT", gmtoff = 0), description = character(0), heading = character(0), id = "COLLINS LB_2010_BRAZ J OCEANOGR", language = "en", origin = character(0))
"text.CONTRERAS.VEGA.L_2020_BOL.INVEST.MAR.COSTERAS",collecting device zooplankton associated mesophotic coral ecosystems dispositivo de recoleccin para zooplancton asociado arrecifes de corales mesofticos collection device mesophotic reefs zooplankton mesophotic coral ecosystems mces host unique communities sufficiently studied due high cost available technologies reefs can found m deep amount incident light reaching surface zooxanthellae associated reefs reduced photosynthetic rate due low availability light therefore zooplankton becomes main food source coral colonies study composition zooplankton communities associated ecosystems device allowed collection zooplankton present bajo frjol reef scaffold designed tested corales de profundidad national natural park device consisted weighted hose reached desired depth connected collecting device means water filtered using suction pump amount filtered water species collected abundance allowed conclude device useful versatile economic tool characterization monitoring zooplanktonic community corales de profundidad park extended shallow mesophotic coral ecosystems,list(author = character(0), datetimestamp = list(sec = 17.7934610843658, min = 37, hour = 1, mday = 26, mon = 10, year = 125, wday = 3, yday = 329, isdst = 0, zone = "GMT", gmtoff = 0), description = character(0), heading = character(0), id = "CONTRERAS-VEGA L_2020_BOL INVEST MAR COSTERAS", language = "en", origin = character(0))
"text.CONTRERAS.VEGA.L_2021_REV.ACA.COLOMB.CIEN.EXACT.FISICAS.NATUR",composition zooplankton community associated mesophotic corals corales de profundidad national natural park colombian caribbean composicin de la comunidad zooplanctnica asociada arrecifes de corales mesofticos en el parque nacional natural corales de profundidad caribe colombiano deep sea corals mesophotic ecosystems trophic interactions zooplankton community mesophotic coral ecosystems mce located m deep shelter unique communities however poorly studied due high cost available sampling technologies zooplankton key organisms maintenance coral colonies primary food source zooxanthellae habitats low photosynthetic rate due low light incidence purpose work characterize zooplankton community associated mces took samples three samples per station filtering l seawater m mesh size five stations bajo frjol device designed collect zooplankton right just reef substrate determined taxonomic composition density relative abundance categorized species according trophic level crustaceans especially nauplii copepods tintinnids foraminifers abundant tintinnids radiolarians higher species richness herbivores dominated composition abundance usually happens pelagic communities present first reports planktonic radiolarians tintinnids oceanic zones mces colombian caribbean first global list zooplankton species associated mces ,list(author = character(0), datetimestamp = list(sec = 17.7934761047363, min = 37, hour = 1, mday = 26, mon = 10, year = 125, wday = 3, yday = 329, isdst = 0, zone = "GMT", gmtoff = 0), description = character(0), heading = character(0), id = "CONTRERAS-VEGA L_2021_REV ACA COLOMB CIEN EXACT FISICAS NATUR", language = "en", origin = character(0))
"text.CONTRERAS.VEGA.L_2021_UNIV.SCI",zooplankton distribution mesophotic corals reef habitat bajo frijol seamount colombian caribbean distribuio de zooplncton num habitat de recife de coral mesoftico monte submarino bajo frijol caribe colombiano distribucin de zooplankton en un hbitat de arrecifes coralinos mesofticos en la montaa submarina bajo frjol caribe colombiano alto mar comunidad de zooplancton comunidade de zooplncton corais mesofticos corales de aguas profundas corales mesofticos deep sea corals deep sea protected areas distribucin de zooplancton distribuio de zooplncton ecosistemas mesofticos ecossistemas mesofticos mesophotic corals mesophotic ecosystems zooplankton community zooplankton distribution reas protegidas de aguas profundo reas protegidas em alto mar mesophotic coral ecosystems mces shelter unique communities coral zooxanthellae environments feature low photosynthesis rate therefore zooplankton becomes mces primary food source mces studied enough due high cost current assessment technologies endeavours remain challenge purpose work study zooplankton community associated mces seamount bajo frijol within corales de profundidad national natural park colombian caribbean coast compare composition shallower parts water column three samples taken filtering l seawater via mesh size m station device designed collect zooplankton right top reef substrate taxonomic composition density relative abundance obtained resemblance analysis performed complemented cluster mds modified kandoorp test analysis showed clear differences water column samples taken close reef also showed separation community two large groups north center south unique species ,list(author = character(0), datetimestamp = list(sec = 17.7934920787811, min = 37, hour = 1, mday = 26, mon = 10, year = 125, wday = 3, yday = 329, isdst = 0, zone = "GMT", gmtoff = 0), description = character(0), heading = character(0), id = "CONTRERAS-VEGA L_2021_UNIV SCI", language = "en", origin = character(0))
"text.COOPER.TF_2011_PROC.R.SOC.B.BIOL.SCI",niche specialization reef building corals mesophotic zone metabolic trade offs divergent symbiodinium types photosynthesis respiration photo acclimatization ecophysiology zooxanthellae indian ocean photobiology two reef corals distribution associated symbiont types investigated depth gradient m scott reef western australia pachyseris speciosa hosted mainly symbiodinium c type similar c irrespective sampling depth contrast seriatopora hystrix hosted predominantly symbiodinium type da da like shallow depths deeper water dominated symbiodinium c type closely related c photosynthesisrespiration pr ratio increased consistently depth two sampling times november april p speciosa november s hystrix suggesting reduction metabolic energy expended every unit energy obtained photosynthesis however april shallow colonies s hystrix exhibited decreased pr ratios depths approximately m ratio increased towards maximum depth sampled pattern mirrored changes tissue biomass determined total protein content depth change direction pr ratio correlated shift symbiodinium d c dominated colonies conclude photobiological flexibility vital persistence contrasting light regimes shift symbiodinium type may also confer functional advantage albeit metabolic cost increased depth,list(author = character(0), datetimestamp = list(sec = 17.7935080528259, min = 37, hour = 1, mday = 26, mon = 10, year = 125, wday = 3, yday = 329, isdst = 0, zone = "GMT", gmtoff = 0), description = character(0), heading = character(0), id = "COOPER TF_2011_PROC R SOC B-BIOL SCI", language = "en", origin = character(0))
"text.COPPARI.M_2020_CORAL.REEFS",unveiling asexual reproductive traits black corals polyp bail antipathella subpinnata antipatharians asexual reproduction bail aquaria cnidarians known undergo reverse development survival mechanism adverse environmental conditions polyp bail consists polyps detachment mother colony due stressful conditions followed complete tissue cells rearrangement cases regression simple ciliated form describe massive polyp bail event occurred mesophotic black coral antipathella subpinnata reared conditions first report bail event species providing new insights life cycle ecology black corals,list(author = character(0), datetimestamp = list(sec = 17.7935240268707, min = 37, hour = 1, mday = 26, mon = 10, year = 125, wday = 3, yday = 329, isdst = 0, zone = "GMT", gmtoff = 0), description = character(0), heading = character(0), id = "COPPARI M_2020_CORAL REEFS", language = "en", origin = character(0))
"text.COPPARI.M_2020_ESTUAR.COAST.SHELF.SCI",seasonal variation stable c n isotopic composition mesophotic black coral antipathella subpinnata ellis solander antipatharians antipathella subpinnata stable isotopes trophic ecology trophic relationships significantly influence ecosystem functioning ultimately affecting populations abundance size structure distribution still substantial knowledge gap trophic ecology deep sea organisms particularly living mesophotic depths m despite crucial importance ecosystem engineers trophic ecology common mesophotic black coral species mediterranean sea antipathella subpinnata ellis solander studied means stable isotopes analysis two seasons delta c delta n analysis tissue subpinnata sediment well main planktonic fractions pico nanoplankton microplankton mesozooplankton indicate diet based pico nanoplankton autumn mesozooplankton spring calculated trophic enrichment parts per thousand delta c parts per thousand delta n prey predator information contributes towards drawing complete picture pelagic benthic coupling mediterranean mesophotic coral forests,list(author = character(0), datetimestamp = list(sec = 17.7935390472412, min = 37, hour = 1, mday = 26, mon = 10, year = 125, wday = 3, yday = 329, isdst = 0, zone = "GMT", gmtoff = 0), description = character(0), heading = character(0), id = "COPPARI M_2020_ESTUAR COAST SHELF SCI", language = "en", origin = character(0))
"text.COPUS.JM_2015_BIODIVER.DATA.J",luzonichthys seaver new species anthiinae perciformes serranidae pohnpei micronesia serranidae luzonichthys new species mesophotic coral ecosystems mce pohnpei micronesia luzonichthys seaver n sp described two specimens mm standard length sl collected pohnpei micronesia collections made divers mixed gas closed circuit rebreathers using hand nets depths m luzonichthys seaver distinct species genus characters lateral line scales gill rakers pelvic fin length caudal concavity coloration six species luzonichthys appears morphologically similar l earlei l whitleyi,list(author = character(0), datetimestamp = list(sec = 17.793555021286, min = 37, hour = 1, mday = 26, mon = 10, year = 125, wday = 3, yday = 329, isdst = 0, zone = "GMT", gmtoff = 0), description = character(0), heading = character(0), id = "COPUS JM_2015_BIODIVER DATA J", language = "en", origin = character(0))
"text.COPUS.JM_2015_BIODIVER.DATA.J.a",neoniphon pencei new species holocentrid teleostei beryciformes rarotonga cook islands holocentridae neoniphon new species mesophotic coral ecosystems mce rarotonga cook islands neoniphon pencei n sp described thirteen specimens mm standard length sl collected mesophotic coral ecosystems mces rarotonga cook islands divers using mixed gas closed circuit rebreathers differs species genus number lateral line scales scales lateral line elements life color coi cytochrome b dna sequences five known species neoniphon similar indo pacific n aurolineatus western atlantic n marianus morphologically genetically,list(author = character(0), datetimestamp = list(sec = 17.7935719490051, min = 37, hour = 1, mday = 26, mon = 10, year = 125, wday = 3, yday = 329, isdst = 0, zone = "GMT", gmtoff = 0), description = character(0), heading = character(0), id = "COPUS JM_2015_BIODIVER DATA J-a", language = "en", origin = character(0))
"text.COPUS.JM_2019_ZOOKEYS",prognathodes geminus new species butterflyfish teleostei chaetodontidae palau closed circuit rebreather mesophotic coral ecosystem micronesia systematic ichthyology new species butterflyfish genus prognathodes chaetodontidae described two specimens collected depth m ngemelis island palau prognathodes geminus sp n similar p basabei pyle kosaki hawaiian archipelago p guezei mauge bauchot western indian ocean differs species number soft dorsal fin rays size head body width body depth also subtle differences life color substantial differences mtdna cytochrome oxidase sequence d approximate although genetic comparisons p guezei unavailable expected genetic divergence p guezei p geminus will even greater p geminus p basabei named strikingly similar color pattern shares p basabei,list(author = character(0), datetimestamp = list(sec = 17.7935900688171, min = 37, hour = 1, mday = 26, mon = 10, year = 125, wday = 3, yday = 329, isdst = 0, zone = "GMT", gmtoff = 0), description = character(0), heading = character(0), id = "COPUS JM_2019_ZOOKEYS", language = "en", origin = character(0))
"text.COPUS.JM_2022_DIVERSITY",phylogeography mesophotic coral ecosystems squirrelfish soldierfish holocentriformes holocentridae mesophotic coral ecosystems biodiversity coalescent coral reefs deep reef refugia fishes mtdna population structure vertebrates mesophotic coral ecosystems mces similar m depth may older stable shallow coral ecosystems prone disturbances long term glacial sea level cycles short term heavy weather anthropogenic activities assess phylogeography two mce fishes soldierfish myripristis chryseres n squirrelfish neoniphon aurolineatus n mtdna cytochrome oxidase c subunit goal resolve population genetic diversity across central west pacific compare patterns three shallow reef species taxonomic family holocentridae significant population structure phist p observed n aurolineatus structure detected m chryseres phist p finding matches shallow water congener m berndti phist p across range nucleotide diversity mce fishes low pi compared shallow counterparts pi coalescence times calculated m chryseres similar years n aurolineatus similar years recent comparable shallow water holocentrids similar years conclude shallow genetic coalescence characteristic shallow water marine fishes attributed frequent disturbance see evidence holocentrid species mces older stable habitats,list(author = character(0), datetimestamp = list(sec = 17.7936069965363, min = 37, hour = 1, mday = 26, mon = 10, year = 125, wday = 3, yday = 329, isdst = 0, zone = "GMT", gmtoff = 0), description = character(0), heading = character(0), id = "COPUS JM_2022_DIVERSITY", language = "en", origin = character(0))
"text.COPUS.JM_2022_FRONT.BIOGEOGR", habitat persistence hypothesis new perspective distribution coral reef organisms biodiversity hotspot center origin coral reef coral triangle dispersal endemism marine mesophotic coral ecosystems sea level change speciation propose define habitat persistence hypothesis hph explain biogeographical distributions organisms especially fishes invertebrates algae inhabiting tropical coral reefs published unpublished sources indicate species occurring deep coral reefs show higher rates endemism less apparent biodiversity gradient across pacific ocean counterparts inhabiting shallow coral reefs hph accounts biogeographical differences stipulating deep reefs relatively unaffected sea level changes associated glacial interglacial cycles shallow reef habitats may persist across sea level changes regions sloped bathymetry eg continental regions large islands largely extirpated regions steep bathymetry eg coral atolls hph suggests regions habitat persistence characterized higher rates endemism patterns attenuating diversity increasing distance centers species richness shaped relatively recent recolonization less persistent habitats regions greater habitat persistence whereas existing hypotheses attempt explain biogeographical patterns observed coral reefs especially indo pacific region rely observations limited shallow m coral reef habitat invoke processes operating speciation time scales yr hph incorporates patterns observed within remaining coral reef habitat m invokes processes operating time scales associated sea level changes yr hph posits seven specific predictions coral reef biogeography can directly tested distinguish previous hypotheses intention describe rationale qualitative support hph hope providing framework accumulating sufficient quantitative data test predictions anticipate will require decades robust field surveys,list(author = character(0), datetimestamp = list(sec = 17.7936229705811, min = 37, hour = 1, mday = 26, mon = 10, year = 125, wday = 3, yday = 329, isdst = 0, zone = "GMT", gmtoff = 0), description = character(0), heading = character(0), id = "COPUS JM_2022_FRONT BIOGEOGR", language = "en", origin = character(0))
"text.CORDEIRO.RTS_2015_BULL.MAR.SCI",mesophotic coral ecosystems occur offshore north amazon river na since s accepted distribution reef building corals brazil northernmost limit manuel luis marine state park approximately degrees s degrees w km south amazon river mouth present study challenge view report geographic extension coral distribution km north degrees n degrees w amazon river believed greatest barrier distribution marine species brazilian caribbean waters examining specimens deposited museums documented scientific literature recorded coral species offshore amazon river mouth including octocorals scleractinians hydrocoral black coral corals found depths m providing evidence mesophotic coral ecosystems adjacent mouth amazon river raises important questions origin connectivity populations reef organisms brazil caribbean region,list(author = character(0), datetimestamp = list(sec = 17.7936379909515, min = 37, hour = 1, mday = 26, mon = 10, year = 125, wday = 3, yday = 329, isdst = 0, zone = "GMT", gmtoff = 0), description = character(0), heading = character(0), id = "CORDEIRO RTS_2015_BULL MAR SCI", language = "en", origin = character(0))
"text.CORDEIRO.RTS_2019_ZOOTAXA", review genus trichogorgia cnidaria octocorallia including descriptions new species gorgonians mesophotic coral scotia sea japan malacogorgia capensis genus trichogorgia cnidaria octocorallia composed mesophotic gorgonians traditionally included family chrysogorgiidae family polyphyletic need generic morphological reassessments herein two new species genus described based material deposited national museum natural history smithsonian institution additionally provide taxonomic key species trichogorgia also briefly discussing important characters group closely related taxa,list(author = character(0), datetimestamp = list(sec = 17.7936539649963, min = 37, hour = 1, mday = 26, mon = 10, year = 125, wday = 3, yday = 329, isdst = 0, zone = "GMT", gmtoff = 0), description = character(0), heading = character(0), id = "CORDEIRO RTS_2019_ZOOTAXA", language = "en", origin = character(0))
